aweek,bvid,category,coin,favorite,like,mid,name,play_link,reply,title,view
124,BV1Uv411E7h6,社会,20132,16246,223891,456664753,央视新闻,https://b23.tv/BV1Uv411E7h6,9839,日本记者问如何备战伊藤美诚？陈梦：等她进了决赛再说,3105259
127,BV1tQ4y12761,短片·手书·配音,45492,145158,95049,4414782,不开不开我就不开,https://b23.tv/BV1tQ4y12761,4062,猫和老鼠四川话版 假老练和风车车（有字幕）,2714781
127,BV1dA411w7yt,手机游戏,569691,344280,718269,6159926,老子150,https://b23.tv/BV1dA411w7yt,41854,《以卢之名》原神迪卢克玩家现状,11302106
127,BV16M4y157Bi,搞笑,282341,112573,731470,5970160,小潮院长,https://b23.tv/BV16M4y157Bi,15745,谋 权 篡 位 7,10765371
127,BV1Hq4y1H7kx,综合,267392,123758,498872,249371107,星曜Hoxi,https://b23.tv/BV1Hq4y1H7kx,6057,【总结】爆肝1071集！毛利到底被扎了多少针？,5373559
127,BV1e3411z7p4,日常,382401,100989,351203,7552204,啊吗粽,https://b23.tv/BV1e3411z7p4,5104,我 今 年 最 牛 的 视 频,3076247
127,BV17L4y1e7tr,国产原创相关,145931,172740,166577,31187483,鹏小飞呀,https://b23.tv/BV17L4y1e7tr,4307,耗资千万的诚意之作！刘慈欣科幻漫画一口气看完！,2683010
127,BV1VQ4y1m772,单机游戏,181961,76528,332802,2206456,花少北丶,https://b23.tv/BV1VQ4y1m772,14013,油 腻 修 仙,3828071
127,BV1E64y1s7ws,短片·手书·配音,225986,90690,357643,53456,Warma,https://b23.tv/BV1E64y1s7ws,9244,【warma】沃玛的新番继续！与观众斗智斗勇【沃玛的生活/第六期】,3026805
127,BV1eQ4y127tY,影视剪辑,200226,181871,447300,34840587,海棠家的大肥鱼,https://b23.tv/BV1eQ4y127tY,9142,喂!孩子（穿越者）战争什么时候结束？，1945年5月9日...这么说我们真的挺过来了？,7285864
126,BV1y3411r7Xn,搞笑,102604,40658,438885,28642491,楼上的老张,https://b23.tv/BV1y3411r7Xn,7293,人类高质量up主,5059205
126,BV1vq4y1Q7TC,美食制作,588594,102548,899823,18202105,绵羊料理,https://b23.tv/BV1vq4y1Q7TC,6026,一颗柠檬卖100块？？美食up主：那是成本！,10509440
126,BV1Uh411q7ko,电子竞技,160581,27962,225068,279991456,靠谱电竞,https://b23.tv/BV1Uh411q7ko,4399,靠谱盘点129：无敌！RNG9连胜直面宿敌BLG，xiaohu：我和Doinb一个套路,2552066
126,BV1Mv411J7tQ,社科·法律·心理,42555,17722,196880,517327498,罗翔说刑法,https://b23.tv/BV1Mv411J7tQ,4817,【罗翔】如何区分淫秽作品与艺术作品？艺术自由是否应该有边界？,2035065
126,BV18o4y1U7c1,手机游戏,107704,98586,126905,431073645,你的影月月,https://b23.tv/BV18o4y1U7c1,7221,【原神机关棋谭】超好抄的机关棋谭挂机攻略!(已完结8.15),2868934
126,BV1K64y1z7Mr,鬼畜调教,164666,98838,306102,9131680,晏策去月光林地了,https://b23.tv/BV1K64y1z7Mr,8181,“魔 轮 降 世”,4363733
126,BV1Ro4y1S7f1,手机游戏,135739,71450,301042,401742377,原神,https://b23.tv/BV1Ro4y1S7f1,48891,《原神》角色演示-「宵宫：真夏飞焰」,5550252
126,BV1Bq4y1n7VU,搞笑,80999,41970,469816,546195,老番茄,https://b23.tv/BV1Bq4y1n7VU,6252,这谁猜得出来？？？,5402434
126,BV1EX4y1F7FU,篮球,104827,41222,497472,524610140,杨舒予YSY_,https://b23.tv/BV1EX4y1F7FU,18904,我是杨舒予，今天入驻B站啦！,5543916
125,BV16q4y1S7E8,科学科普,279106,80103,379229,7788379,兔叭咯,https://b23.tv/BV16q4y1S7E8,7044,【医学博士】毒品是怎样毁掉一个人的？｜新型毒品藏在你身边！,3823609
125,BV1b64y1a7zB,影视剪辑,253969,184012,392943,93666996,漫威英雄v,https://b23.tv/BV1b64y1a7zB,9211,复仇者联盟4已经是三年前的事了,4957794
125,BV1wP4y1p7mj,手工,92878,19784,348298,280793434,手工耿,https://b23.tv/BV1wP4y1p7mj,20513,用钢筋做了一对邦邦的铁拳,4999137
125,BV1fb4y1U7CR,单机游戏,95370,49039,448423,546195,老番茄,https://b23.tv/BV1fb4y1U7CR,6820,“我挺粘人的”,5467786
125,BV1sM4y1V7DT,MV,173016,104127,200689,1160621006,中岛美嘉,https://b23.tv/BV1sM4y1V7DT,8018,【官方】中岛美嘉 -《曾经我也想过一了百了》MV,2219735
125,BV1jP4y1p7Av,短片,154456,78604,149470,57938157,庄灿杰,https://b23.tv/BV1jP4y1p7Av,11489,中元节潮汕文化短片《番客》：希望每一个亡灵都有人纪念，每一个人终能落叶归根,1516172
123,BV1sQ4y1f76T,竞技体育,134554,104174,382390,34189415,low君热剧,https://b23.tv/BV1sQ4y1f76T,5376,《男 乒 喜 剧 人》,4983073
123,BV1if4y157fd,竞技体育,98336,307462,332507,168020283,畅畅201808,https://b23.tv/BV1if4y157fd,8992,《乒乒乓乓 天下无双》全11季（分p）,5381303
123,BV1d64y1x7wy,鬼畜调教,308452,235977,776975,7275647,碧天蓝钻,https://b23.tv/BV1d64y1x7wy,3952,听君一席话，如听一席话,8430858
123,BV1W44y117AQ,运动文化,54862,110903,408777,474976866,橘里崽崽,https://b23.tv/BV1W44y117AQ,7102,【福原爱】爱酱 学会东北话前的珍贵记录！,7282115
123,BV1aM4y1N7s4,社会,44377,69361,483926,487614876,四川观察,https://b23.tv/BV1aM4y1N7s4,10903,四川监狱发布“招生宣传片”,6334176
123,BV1B64y1B7pT,影视剪辑,655801,359338,722353,2723662,剪刀手轩辕,https://b23.tv/BV1B64y1B7pT,10674,“那天我做了一个梦，百年后的奥运赛场上，有中国人夺冠”—【奥运版 错位时空】,7380523
123,BV1V44y117NQ,国产原创相关,781129,269331,865986,316567547,美尼尔动画君,https://b23.tv/BV1V44y117NQ,12865,自制伍六七第四季1,12586549
124,BV12X4y1c7AD,舞蹈综合,421648,169926,794579,630327749,酸梨大王,https://b23.tv/BV12X4y1c7AD,15005,黄皮外星人，中国区总代理,12431171
124,BV1b44y117Gz,短片·手书·配音,91078,189499,395821,10979362,17sile,https://b23.tv/BV1b44y117Gz,3411,森林冰火人/闪翼双星/Q版泡泡堂/meme[Machine Gun],4377105
124,BV1B64y1x7Me,科学科普,44096,206878,255605,636571316,正经的知识,https://b23.tv/BV1B64y1x7Me,7697,我只用了一分钟，就让你们昏昏欲睡,5133048
124,BV1mb4y167Ri,日常,441912,82932,880977,419738808,疯狂小杨哥,https://b23.tv/BV1mb4y167Ri,6138,所以人平平安安,8671910
124,BV1iy4y1T7rG,搞笑,176586,86553,550942,5970160,小潮院长,https://b23.tv/BV1iy4y1T7rG,8203,《宇宙无敌超级大烂活》,10019356
124,BV1fq4y1Q7Fa,手机游戏,191725,292337,206769,397657322,热心网友阿言,https://b23.tv/BV1fq4y1Q7Fa,10980,【原神】稻妻任务解谜合集，武器图纸/神樱大祓/绀田事话/祭神奏上/深林狸囃子/祓行/影向祓行/医樱,6417884
124,BV1t64y167yf,人文历史,348411,113948,438702,192090,小透明明TM,https://b23.tv/BV1t64y167yf,35749,破了世界纪录、拿了60块金牌！却被全民网暴13年！【史上最惨英雄】刘翔奥运传奇(下),4646280
122,BV1qg411M7ND,影视剪辑,1367382,719196,1714986,21778075,_青红造了个白_,https://b23.tv/BV1qg411M7ND,19046,疯狂动物城2：热门生物鉴定,16115789
122,BV1CU4y137FJ,鬼畜剧场,227433,254155,749257,445423006,小猪要吃好果子,https://b23.tv/BV1CU4y137FJ,11784,买 瓜 大 队,18876690
122,BV1VB4y1K7eL,搞笑,400162,161896,1137107,13354765,徐大虾咯,https://b23.tv/BV1VB4y1K7eL,46645,不要笑挑战,14883420
122,BV15L411p7M8,人力VOCALOID,1083457,800375,1752879,39422678,夜雨星繁y,https://b23.tv/BV15L411p7M8,38571,⚡萨 日 朗！！！⚡,37056387
122,BV1qb4y167JA,科学科普,465667,196372,586074,37090048,哔哩哔哩创作中心,https://b23.tv/BV1qb4y167JA,8024,《网络热门科普工作者鉴定》,5844029
122,BV1L64y1t7ks,软件应用,190090,393295,271764,267939460,某科君,https://b23.tv/BV1L64y1t7ks,6512,【全网最全】20个Safari浏览器隐藏绝技，你未必全知道！！！,3451046
122,BV1gv411E7oj,手机游戏,164372,180710,162865,4188772,晚星夏,https://b23.tv/BV1gv411E7oj,4866,【原神】2.2已更新，稻妻181个雷神瞳位置大全,3493793
122,BV1Wv411n7FK,鬼畜剧场,182957,191748,603148,509993026,无牙人,https://b23.tv/BV1Wv411n7FK,10480,《内 向 顾 客》,10805386
122,BV1iM4y1K7DH,搞笑,210174,84880,664780,5970160,小潮院长,https://b23.tv/BV1iM4y1K7DH,14263,不要“做”挑战？（第十三期）【上】,11679315
127,BV18o4y1U7c1,手机游戏,107704,98586,126905,431073645,你的影月月,https://b23.tv/BV18o4y1U7c1,7221,【原神机关棋谭】超好抄的机关棋谭挂机攻略!(已完结8.15),2868934
127,BV1hq4y1S7rP,美食制作,305878,70302,656929,18202105,绵羊料理,https://b23.tv/BV1hq4y1S7rP,6746,10条黄鱼煮一碗汤！4两面粉压一张皮！,7395303
127,BV1sg41157sA,短片·手书·配音,155820,61942,528748,5294454,逗比的雀巢,https://b23.tv/BV1sg41157sA,5245,医生：放心这就是镇定剂,7545836
127,BV1cM4y1L7Ja,影视剪辑,465160,345147,823898,470629446,星火少年狼,https://b23.tv/BV1cM4y1L7Ja,3415,【觉醒年代|说书人】前方高能预警！！,6985238
127,BV1eU4y1E7Ns,日常,114793,95190,269501,130636947,塑料叉FOKU,https://b23.tv/BV1eU4y1E7Ns,24197,希望本视频能让你们更好的保护自己 提前预案,2582166
127,BV193411q7FK,手机游戏,229765,56449,200416,13164144,魔法Zc目录,https://b23.tv/BV193411q7FK,9671,【明日方舟】“多索雷斯”剿灭DH-MO-1平民单核攻略！阵容平民+单精2+语音详解的愉悦攻略！《明日方舟》|魔法Zc目录,1684651
127,BV1e64y1q7FU,社科·法律·心理,442892,129158,792013,680677803,王小七Fire,https://b23.tv/BV1e64y1q7FU,57304,一级致癌物的广告，竟然上了知名街舞综艺，求求槟榔厂商们，别再迫害年轻人了【洞察社会系列46】,8687946
127,BV1kU4y177hK,单机游戏,281148,116328,298583,357229416,打泥泥,https://b23.tv/BV1kU4y177hK,16648,【打泥泥】这场真人秀的内容，是毁掉一个文明！,2584147
127,BV1po4y1U7be,健身,127748,23208,320915,1291916731,奥运冠军吕小军,https://b23.tv/BV1po4y1U7be,10293,【奥运冠军】吕小军入驻B站,2999551
126,BV1cy4y1L7oA,影视剪辑,76419,50148,172937,2057835239,wsliser,https://b23.tv/BV1cy4y1L7oA,3842,“就是为了这点儿醋，我才包的这顿饺子。”——姜文电影混剪,2679877
126,BV1xP4y1W7ct,舞蹈综合,41681,10361,212560,483879799,猛男舞团IconX,https://b23.tv/BV1xP4y1W7ct,4240,【猛男舞团】我们不做人了！,3325997
126,BV17P4y1x7qP,软件应用,28230,72131,47747,29959830,Topbook,https://b23.tv/BV17P4y1x7qP,1516,一分钟，想要自己设计包装盒子？试试包小盒。,988329
126,BV1SA411P7re,人文历史,268878,88709,351086,532741557,戴建业老师,https://b23.tv/BV1SA411P7re,7376,【戴建业】纳兰性德一句“当时只道是寻常”，如何让无数人泪目？,5341681
126,BV1Go4y1D7LW,搞笑,93820,26961,477166,14110780,凉风Kaze,https://b23.tv/BV1Go4y1D7LW,3562,群殴裁判？半路扎兴奋剂？奥运迷惑行为大赏,3223615
126,BV1Eq4y1n7xk,田园美食,54907,19953,336133,67141499,大漠叔叔,https://b23.tv/BV1Eq4y1n7xk,4755,多名UP主跟漠叔学习荒岛生存知识，满满都是干货，跟着好人就学好！,4717098
126,BV1Hq4y1Q7r2,搞笑,90286,31851,386211,416128940,在下哲别,https://b23.tv/BV1Hq4y1Q7r2,10221,没得选，我们之中必须走一个！,4245873
126,BV1xL411E75c,科学科普,97010,56830,367250,7788379,兔叭咯,https://b23.tv/BV1xL411E75c,11533,【医学博士】睡觉戴耳机会有什么伤害？I 听力受损不可逆！如何保护听力,4216065
126,BV1hy4y1L7CS,竞技体育,50395,86125,258985,26344439,DM袋喵,https://b23.tv/BV1hy4y1L7CS,2224,二次元的奥运健儿们！,2590210
126,BV1kv411P7Ek,日常,63266,57537,307265,1915085558,饮茶哥Elvis,https://b23.tv/BV1kv411P7Ek,5149,饮茶哥：喂！三点几咧饮茶先啦！高清原版来啦,3808396
125,BV1NM4y1V7qp,校园学习,29124,77308,29538,496413617,知春路不迷路,https://b23.tv/BV1NM4y1V7qp,627,272个短句，背会考研 长难 单词！,364965
125,BV16g411j7zj,音乐综合,108896,88078,167998,444935584,梦幻西游电脑版,https://b23.tv/BV16g411j7zj,4307,【谭维维X《易燃易爆炸》】桀骜魔王开嗓，带你燃起战火！,3620451
125,BV1sA411c7Pk,美食记录,91620,27462,317448,353539995,拜托了小翔哥,https://b23.tv/BV1sA411c7Pk,6255,小伙为完成儿时梦想，直接承包便利店24小时实现吃喝自由,6419937
125,BV1i3411B7VS,电子竞技,39135,9206,141660,279991456,靠谱电竞,https://b23.tv/BV1i3411B7VS,5927,靠谱盘点131:众神归位！Faker重回世界赛，S11将不在中国举办，G2:我不来了！,2501000
125,BV1ro4y1U7oJ,单机游戏,122307,42947,201002,617285,芒果冰OL,https://b23.tv/BV1ro4y1U7oJ,8327,【游戏侦查冰】假弥勒代表了什么？带你看懂《黑神话：悟空》新演示中的小细节,2630664
125,BV1S64y1e7Uo,预告 资讯,15253,14243,87799,44106549,索尼电影,https://b23.tv/BV1S64y1e7Uo,7631,承包你的年度惊喜！《蜘蛛侠：英雄无归》首支预告正式开启漫威多元宇宙，老版蜘蛛侠反派集结登场！,2114334
125,BV1HA411c7cp,MAD·AMV,142506,103829,196737,4957245,GYAnimation,https://b23.tv/BV1HA411c7cp,7919,逢魔少女 / Cursed Girl【冬夏合战MAD大赛 2021】,1585316
125,BV1x341167uQ,搞笑,198988,45910,674250,285499073,东尼ookii,https://b23.tv/BV1x341167uQ,5636,可恶！求生太难了，3帅小伙决定改名荒岛求“救”...,5399446
125,BV1HU4y1j7oj,电子竞技,75133,26482,354649,9411426,阿三解说,https://b23.tv/BV1HU4y1j7oj,8951,百   万   福   利,2680285
123,BV1744y117jR,竞技体育,63221,74101,162225,667986,萧酒画,https://b23.tv/BV1744y117jR,6012,【马龙‖热爱105℃的你】你从来都不轻言失败‖对梦想的执着一直不曾更改,1904592
123,BV18o4y1S7gP,竞技体育,255291,205957,441097,2156123,進口罐子,https://b23.tv/BV18o4y1S7gP,4194,运 动 员 高 燃 踩 点,5381080
123,BV1h44y117r8,鬼畜剧场,50196,51184,158786,71596354,金渐层烤猪,https://b23.tv/BV1h44y117r8,2398,康熙怒斥生瓜蛋子,2302993
123,BV1Ab4y1z7mj,竞技体育,96448,98734,225559,473837611,新华社,https://b23.tv/BV1Ab4y1z7mj,6367,【1080P】中国乒乓（许xiù昕）高燃时刻,2757454
123,BV1Vq4y197X8,短片·手书·配音,345160,142027,803325,5294454,逗比的雀巢,https://b23.tv/BV1Vq4y197X8,8234,【雀巢】来！点这里观看搞笑视频！,10575758
123,BV1eQ4y1f7we,竞技体育,58506,130596,338607,403213711,闲鱼混剪,https://b23.tv/BV1eQ4y1f7we,2754,全员喜剧人,4180257
123,BV1vM4y1N79U,鬼畜调教,338335,194318,531179,314849719,若翰_,https://b23.tv/BV1vM4y1N79U,9704,【光头强】世界再大，勿忘回家,3998201
123,BV11Q4y1f7EB,搞笑,141990,55115,658035,5870268,三代鹿人,https://b23.tv/BV11Q4y1f7EB,6801,2021上半年沙雕新闻盘点！点击收获暑假的快乐,6881385
124,BV1i341167vE,单机游戏,76901,46507,179849,1577804,某幻君,https://b23.tv/BV1i341167vE,14213,老娘的钱，你骗不走,2920309
124,BV1jg41177R2,影视剪辑,153085,99617,292606,335692980,百万剪辑狮,https://b23.tv/BV1jg41177R2,2792,"【跨时代混剪】“各位观众,中国代表团登场了!”",1958708
124,BV1Vy4y1j7xj,热点,414145,308544,629870,1131457022,人民日报,https://b23.tv/BV1Vy4y1j7xj,21129,【1080P 60帧 全回顾】2008北京奥运会开幕式,6113772
124,BV16M4y1K7Eq,校园学习,250901,798538,379900,40427625,取景框看世界,https://b23.tv/BV16M4y1K7Eq,6601,这些学生党最应该知道的事！可惜之前没人告诉我…技能/软件/编程/英语/二外/计算机二级/其他学习/论文下载/电子书/PPT模板,3614414
124,BV1go4y1Q7Mu,日常,418474,65320,371394,353539995,拜托了小翔哥,https://b23.tv/BV1go4y1Q7Mu,6039,风雨同舟，河南一定中！,2426575
124,BV1Gq4y1p7VQ,搞笑,81641,21674,265305,346563107,波士顿圆脸,https://b23.tv/BV1Gq4y1p7VQ,10633,我虽然一只脚飞了但我是冠军,2549416
124,BV1f64y1q7gg,影视杂谈,51602,19946,319950,14110780,凉风Kaze,https://b23.tv/BV1f64y1q7gg,4618,诈骗犯装晕三天被饭香醒【阅片无数Ⅱ 12】,3598014
124,BV1tb4y1r7Wv,搞笑,147900,41059,429536,285499073,东尼ookii,https://b23.tv/BV1tb4y1r7Wv,5398,假扮成理发师，给熊孩子剪头发，差点给我笑死...,4585724
124,BV1Xv411E7qr,竞技体育,191158,88774,545214,43887712,爱睡觉的_Koala,https://b23.tv/BV1Xv411E7qr,14171,“什么时候我们的运动员需要对拿不了金开始愧对？”,4943777
122,BV1dU4y137x2,日常,292635,82315,638836,285499073,东尼ookii,https://b23.tv/BV1dU4y137x2,12157,真没下次了！且珍惜！,4441423
122,BV1Xb4y1k714,美食制作,454969,135436,1081324,18202105,绵羊料理,https://b23.tv/BV1Xb4y1k714,8861,花10天炸一只鸡腿？入嘴的瞬间，值了！,17298594
122,BV1KL411p7PA,日常,254986,58788,906796,48084221,蜜雪冰城官方站,https://b23.tv/BV1KL411p7PA,17771,给大家报个平安！,6965211
122,BV1GU4y137eA,日常,282580,52610,463820,430926487,达达达布溜-,https://b23.tv/BV1GU4y137eA,43526,我摊牌了！咱庵塌了！,4159330
122,BV1qw411d7a8,明星综合,293457,112685,422251,1257649129,井上正大-官方,https://b23.tv/BV1qw411d7a8,16706,大家好，这里就是bilibili的世界吗？初来乍到，请多关照哦～,5451810
122,BV1Wy4y1j7sD,日常,179987,63703,455388,401137062,vams07,https://b23.tv/BV1Wy4y1j7sD,19521,【义眼科普+澄清】,6377375
122,BV1Lw411975d,科学科普,135383,50884,720050,14804670,无穷小亮的科普日常,https://b23.tv/BV1Lw411975d,12109,【亮记生物鉴定】网络热传生物鉴定32,8128584
122,BV1mX4y1w7Kv,电子竞技,249083,47274,284402,279991456,靠谱电竞,https://b23.tv/BV1mX4y1w7Kv,4553,靠谱盘点126：宫斗大戏！T1突然更换教练团队惹众怒，Faker霸气指挥：输了我背锅！,2452914
127,BV1Uf4y137yN,穿搭,646545,439503,1232198,297344797,朵朵花林,https://b23.tv/BV1Uf4y137yN,14550,1920-2020 百年变迁，我眼中的中国女性真实之美。,11986303
127,BV1uA411A7oH,手办·模玩,125993,70248,396933,2048502997,Ilikehome定格动画,https://b23.tv/BV1uA411A7oH,2756,芝 士 牛 排，此 刻 尽 丝 滑【乐高定格动画】,5064928
127,BV1qA411A7FF,电子竞技,48478,9550,143257,279991456,靠谱电竞,https://b23.tv/BV1qA411A7FF,4302,靠谱盘点130:离大谱！微笑狙击管泽元做法现场，S10四支队伍无缘世界赛，阿水:寄！,2213194
127,BV1xv411N7pQ,人文历史,185718,133062,393030,11498155,安森垚,https://b23.tv/BV1xv411N7pQ,14100,全国各地都有啥样的口音？,4222626
127,BV1564y1e7CS,电子竞技,169491,33126,251037,108569350,AG超玩会王者荣耀梦泪,https://b23.tv/BV1564y1e7CS,9572,【梦泪求婚纪】生日这天，她答应嫁给我了,2262381
127,BV1vA411w7CP,特摄,92122,30029,129379,452743855,超限游侠BLimitsMan,https://b23.tv/BV1vA411w7CP,3990,【焦耳刑天\国产特摄】《焦耳刑天》第二集,1525718
127,BV13g411j7Ys,数码,49952,49756,83076,21151219,8KRAW,https://b23.tv/BV13g411j7Ys,2364,送你一场流星雨💫【4KHDR】,899556
127,BV13o4y1U7CG,数码,314258,72543,357660,174902557,没啥用科技,https://b23.tv/BV13o4y1U7CG,4384,【没啥用科技】智能手套 拿捏未来,2778000
127,BV11q4y1S7WV,数码,133812,61801,294310,21401670,缸缸在干嘛,https://b23.tv/BV11q4y1S7WV,13336,12年前的诺基亚告诉你，什么叫《方向错了》,5961575
126,BV1654y17773,翻唱,115128,75300,211271,53456,Warma,https://b23.tv/BV1654y17773,7725,【warma翻唱】她追逐着月光的尽头,1857518
126,BV1qM4y157JU,美食制作,87327,20507,232896,29329085,二喵的饭,https://b23.tv/BV1qM4y157JU,5185,抓一个印度料理风up主给我做炸鸡，会有多离谱？？,2408110
125,BV1e64y1e7xF,社科·法律·心理,46203,18465,281965,517327498,罗翔说刑法,https://b23.tv/BV1e64y1e7xF,8296,【罗翔】张三导演包养干女儿，算卖淫嫖娼吗？,4735470
125,BV1vv411A7H1,出行,24631,7580,178172,176037767,我是郭杰瑞,https://b23.tv/BV1vv411A7H1,6878,第一次当CEO！探秘中国手机品牌怎样席卷海外？,2157685
125,BV18b4y1m7gE,鬼畜剧场,44298,36671,160373,281149281,AB鲜,https://b23.tv/BV18b4y1m7gE,3550,蜘蛛侠3：华强无归,1931513
125,BV1iU4y1E7cV,人文历史,174620,51797,283369,23947287,小约翰可汗,https://b23.tv/BV1iU4y1E7cV,8083,谁制定了美国劫匪的行业标准？【硬核狠人06】,7113120
121,BV1Kq4y1W7MV,宅舞,175226,57137,393930,483879799,猛男舞团IconX,https://b23.tv/BV1Kq4y1W7MV,8025,【猛男版】极乐净土,4582552
121,BV1H44y127su,科学科普,71609,26406,230868,447261734,中科院格致论道讲坛,https://b23.tv/BV1H44y127su,6394,从水猴子之父，到“狐主任”,2720817
121,BV1Z54y1J7tq,鬼畜剧场,117648,91878,265716,96070394,推背兔の,https://b23.tv/BV1Z54y1J7tq,3412,【高能生草】 清 杰 工,3037495
121,BV14V411W78P,宅舞,86450,54860,303056,432158620,中国联通客服官方,https://b23.tv/BV14V411W78P,20733,【三大运营商】梦幻联动！新宝岛 5G还原版！,4672512
121,BV1oo4y1X7di,科学科普,11305,6942,173498,14804670,无穷小亮的科普日常,https://b23.tv/BV1oo4y1X7di,4120,珊瑚不是石头吗？为什么会打架？,2188809
121,BV13K4y1u7w6,日常,47027,44684,368789,42991962,老玉竹,https://b23.tv/BV13K4y1u7w6,6458,当1米88的女生穿上20厘米高跟鞋去bw cos生化危机8里的迪米特雷斯库夫人是什么体验,7182779
121,BV1AK4y1u7y4,明星综合,257463,297322,428378,3670216,TF家族,https://b23.tv/BV1AK4y1u7y4,96867,【时代少年团】「五月粉丝见面会实况」-《世界上的另一个我》纯享版,31998154
121,BV1Tq4y1W7jr,单机游戏,227179,99043,526115,546195,老番茄,https://b23.tv/BV1Tq4y1W7jr,7097,史上最骚魔法师！(第四集),5691873
121,BV1QM4y1T7br,音乐现场,170356,134895,270731,403748305,BML制作指挥部,https://b23.tv/BV1QM4y1T7br,19432,中岛美嘉治愈之作《曾经我也想过一了百了》唱出你的心声,4126364
120,BV1AM4y1M71p,舞蹈综合,1269259,764852,2374860,483879799,猛男舞团IconX,https://b23.tv/BV1AM4y1M71p,41330,破亿纪念!【猛男版】新宝岛 4K高清重置加强版,31159046
120,BV1aB4y1N7AU,日常,84510,20703,591750,2920960,大祥哥来了,https://b23.tv/BV1aB4y1N7AU,10899,猛 男 可 莉,3998626
120,BV1af4y1b7ZB,搞笑,151692,138769,552293,57214324,小芃路子野,https://b23.tv/BV1af4y1b7ZB,5315,超人叶问,8405203
120,BV1CK4y1g7Hv,日常,41898,64826,397354,12916241,云飘天,https://b23.tv/BV1CK4y1g7Hv,19003,困到底能困到什么地步，记录真实课堂,7063012
120,BV1gb4y1y7SZ,单机游戏,320561,110742,1490695,103416759,马克Sparrow,https://b23.tv/BV1gb4y1y7SZ,11184,我是不是有病？,15798066
120,BV1qo4y1C7FN,美食记录,67107,46723,334287,443360311,强锐强,https://b23.tv/BV1qo4y1C7FN,8011,3.99美元的红翡翠原石开出来是什么效果？,4839127
120,BV1MU4y137Yi,数码,253605,137418,336420,25876945,极客湾Geekerwan,https://b23.tv/BV1MU4y137Yi,15478,给手机装Windows11！还能玩大型游戏？！,4926806
123,BV1Dq4y1D7cr,手机游戏,95887,49056,255415,401742377,原神,https://b23.tv/BV1Dq4y1D7cr,29640,《原神》宵宫角色PV——「鸣神岛夏天的象征」,3512154
123,BV1z64y1x7SV,国产原创相关,116212,90910,325940,96005382,落尘是逗比,https://b23.tv/BV1z64y1x7SV,31411,十年前的偷星九月天！到底讲了什么故事？上,4051273
123,BV1ff4y1G7zT,热点,67419,19498,388844,473837611,新华社,https://b23.tv/BV1ff4y1G7zT,33015,朝阳警方：吴亦凡涉嫌强奸被刑拘,4258748
123,BV1So4y1S7wZ,社会,15766,17741,338325,473837611,新华社,https://b23.tv/BV1So4y1S7wZ,9327,该视频全方位展示了监狱生活,3785567
123,BV1fq4y1X7bX,影视杂谈,54164,24949,372775,14110780,凉风Kaze,https://b23.tv/BV1fq4y1X7bX,5269,奥运比赛请勿偷看老婆【阅片无数Ⅱ 13】,3889720
123,BV1Xv411E7qr,竞技体育,191158,88774,545214,43887712,爱睡觉的_Koala,https://b23.tv/BV1Xv411E7qr,14171,“什么时候我们的运动员需要对拿不了金开始愧对？”,4943777
123,BV1GA411P7qK,单机游戏,149375,83183,138499,374377,泪腺战士,https://b23.tv/BV1GA411P7qK,39873,【岚少实况】Ib 恐怖美术馆【完结】,3270108
124,BV1oP4y147of,娱乐杂谈,233180,66975,761521,53251807,樱野呀,https://b23.tv/BV1oP4y147of,14414,韩红“明年实在没钱了做不了了，我就带着人去长城捡垃圾去”,6305932
124,BV1zq4y1W7RV,校园学习,260795,363701,372104,373103803,树林同学-,https://b23.tv/BV1zq4y1W7RV,10640,一年，怎么上650？,4354922
124,BV1yX4y1c7sy,热点,30131,19965,375725,10330740,观察者网,https://b23.tv/BV1yX4y1c7sy,12394,“请求网友理性消费，不要神化鸿星尔克”,3497254
124,BV1Jy4y1j79i,明星综合,72531,84291,241160,3670216,TF家族,https://b23.tv/BV1Jy4y1j79i,16723,【时代少年团】兄弟们的坦白局,5897011
124,BV1Wf4y157ug,日常,241573,36731,300683,99157282,盗月社食遇记,https://b23.tv/BV1Wf4y157ug,7014,河南小伙：“结婚先等等，我先去送物资！”,2537308
124,BV1x64y167hV,美食制作,82754,24171,293071,1420982,黑猫厨房,https://b23.tv/BV1x64y167hV,3578,救命！这是谁发明的吃法！给我站出来！,4645556
124,BV1TM4y1N72L,美食记录,287958,32915,336034,588278127,田野上的繁荣,https://b23.tv/BV1TM4y1N72L,5879,35元买一斤卤肉夹烧饼，蜜雪冰城里怼一桶百香果，这搭配绝了,4536792
122,BV1uL411H7jA,日常,186431,44954,316778,125526,-LKs-,https://b23.tv/BV1uL411H7jA,14602,找两个互不认识的UP主，让他们强行聊天会有多尬？【尬聊01】,4156451
122,BV1bg411M7oH,搞笑,169460,89943,644348,546195,老番茄,https://b23.tv/BV1bg411M7oH,8833,我被吓飞了！！！,7766004
122,BV1fq4y1Q7Fa,手机游戏,191725,292337,206769,397657322,热心网友阿言,https://b23.tv/BV1fq4y1Q7Fa,10980,【原神】稻妻任务解谜合集，武器图纸/神樱大祓/绀田事话/祭神奏上/深林狸囃子/祓行/影向祓行/医樱,6417884
122,BV1wq4y1s7Yw,健身,163798,355458,204586,434378423,闫帅奇,https://b23.tv/BV1wq4y1s7Yw,2174,猥琐颈+头前倾+颈部僵硬改善，只需3分钟！,2821098
